Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"Cependant le juge Obadiah avait pris acte de l' aveu échappé à Passepartout, qui aurait donné tout ce qu' il possédait pour reprendre ses imprudentes paroles.",qui,donné,tout ce,nsubj,acl:relcl,obj,15,17,19,30748,30750,30752,[15],"[18, 19]",donner,10,_,_,1550,754,1551,['0'],[],['0'],[],[],[],[],True,False,False
"Cependant le juge Obadiah avait pris acte de l' aveu échappé à Passepartout, qui aurait donné tout ce qu' il possédait pour reprendre ses imprudentes paroles.",il,possédait,qu',nsubj,acl:relcl,obj,21,22,20,30754,30755,30753,[21],[20],posséder,19,_,_,1550,754,1551,['0'],[],['0'],[],[],[],[],True,False,False
"Cependant le juge Obadiah avait pris acte de l' aveu échappé à Passepartout, qui aurait donné tout ce qu' il possédait pour reprendre ses imprudentes paroles.",il,reprendre,ses imprudentes paroles,nsubj,advcl,obj,21,24,27,30754,30757,30760,[21],"[25, 26, 27]",reprendre,22,_,_,1550,754,1551,['0'],['0'],['0'],[],[],[],[],True,False,False
«Les faits sont avoués? dit le juge.,Les faits,avoués,NaN,nsubj:pass,root,NaN,3,5,,30764,30766,,"[2, 3]",[],avouer,0,_,_,1551,755,1552,[],[],[],[],[],[],[],False,False,False
«Les faits sont avoués? dit le juge.,le juge,dit,NaN,nsubj,root,NaN,9,7,,30770,30768,,"[8, 9]",[],dire,0,_,_,1551,755,1552,['14'],[],['14'],[],[],[],[],True,False,False
"- Avoués, répondit froidement Mr. Fogg.",NaN,Avoués,NaN,NaN,root,NaN,,2,,,30773,,[],[],avouer,0,_,_,1552,756,1553,[],[],[],[],[],[],[],False,False,False
"- Avoués, répondit froidement Mr. Fogg.",Mr. Fogg,répondit,NaN,nsubj,parataxis,NaN,6,4,,30777,30775,,"[6, 7]",[],répondre,2,_,_,1552,756,1553,['1'],[],['1'],[],[],[],[],True,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,Attendu,NaN,NaN,obj,NaN,,2,,,30781,,[],[],attendre,8,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",le juge,reprit,NaN,nsubj,parataxis,NaN,6,4,,30785,30783,,"[5, 6]",[],reprendre,2,_,_,1553,757,1554,['14'],[],['14'],[],[],[],[],True,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,attendu,NaN,NaN,fixed,obj,,8,2,,30787,30781,[],[],attendre,1,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",la loi anglaise,entend,NaN,nsubj,ccomp,NaN,11,13,,30790,30792,,"[10, 11, 12]",[],entendre,8,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",la loi anglaise,protéger,toutes les religions des populations de l'Inde,nsubj,xcomp,obj,11,14,20,30790,30793,30799,"[10, 11, 12]","[18, 19, 20, 21, 22, 23, 24, 25]",protéger,13,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",le délit,avoué,par le sieur Passepartout,nsubj:pass,advcl,obl:agent,28,30,33,30807,30809,30812,"[27, 28]","[31, 32, 33, 34]",avouer,13,_,_,1553,757,1554,[],['0'],['0'],[],[],[],[],True,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",le délit,avoué,dans la journée du 20 octobre,nsubj:pass,advcl,obl:mod,28,30,59,30807,30809,30838,"[27, 28]","[57, 58, 59, 60, 61, 62]",avouer,13,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,convaincu,NaN,NaN,acl,NaN,,36,,,30815,,[],[],convaincre,33,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,violé,d'un pied sacrilège,NaN,xcomp,obl:mod,,39,42,,30818,30821,[],"[40, 41, 42, 43]",violer,36,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,violé,le pavé de la pagode de Malebar-Hill à Bombay,NaN,xcomp,obj,,39,45,,30818,30824,[],"[44, 45, 46, 47, 48, 49, 50, 51, 52, 54, 55]",violer,36,_,_,1553,757,1554,[],[],[],[],['malebar - hill'],['malebar - hill'],['FAC'],False,True,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,condamne,ledit Passepartout,NaN,root,obj,,64,66,,30843,30845,[],"[65, 66]",condamner,0,_,_,1553,757,1554,[],['0'],['0'],[],[],[],[],True,False,False
"- Attendu, reprit le juge, attendu que la loi anglaise entend protéger également et rigoureusement toutes les religions des populations de l' Inde, le délit étant avoué par le sieur Passepartout, convaincu d' avoir violé d' un pied sacrilège le pavé de la pagode de Malebar - Hill, à Bombay, dans la journée du 20 octobre, condamne ledit Passepartout à quinze jours de prison et à une amende de trois cents livres( 7 500 F).",NaN,condamne,à quinze jours de prison et à une amende de trois cents livres 7 500 F,NaN,root,obl:arg,,64,69,,30843,30848,[],"[67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83]",condamner,0,_,_,1553,757,1554,[],[],[],[],[],[],[],False,False,False
"- Trois cents livres? s' écria Passepartout, qui n' était véritablement sensible qu' à l' amende.",Passepartout,écria,NaN,nsubj,parataxis,NaN,8,7,,30872,30871,,[8],[],écrier,4,_,_,1554,758,1555,['0'],[],['0'],[],[],[],[],True,False,False
- Silence! fit l' huissier d' une voix glapissante.,l'huissier,fit,d'une voix glapissante,nsubj,root,obl:mod,6,4,9,30889,30887,30892,"[5, 6]","[7, 8, 9, 10]",faire,0,_,_,1555,759,1556,['169'],[],['169'],[],[],[],[],True,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",le juge Obadiah,ajouta,NaN,nsubj,root,NaN,6,4,,30900,30898,,"[5, 6, 7]",[],ajouter,0,_,_,1556,760,1557,['14'],[],['14'],[],[],[],[],True,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",le juge Obadiah,attendu,NaN,nsubj,advcl,NaN,6,9,,30900,30903,,"[5, 6, 7]",[],attendre,4,_,_,1556,760,1557,['14'],[],['14'],[],[],[],[],True,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",NaN,prouvé,NaN,NaN,ccomp,NaN,,16,,,30910,,[],[],prouver,9,_,_,1556,760,1557,[],[],[],[],[],[],[],False,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",NaN,ait,y,NaN,ccomp,expl:comp,,21,20,,30915,30914,[],[20],avoir,16,_,_,1556,760,1557,[],[],[],[],[],[],[],False,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",NaN,ait,pas connivence entre le domestique et le maître,NaN,ccomp,obj,,21,23,,30915,30917,[],"[22, 23, 24, 25, 26, 27, 28, 29]",avoir,16,_,_,1556,760,1557,[],['3'],['3'],[],[],[],[],True,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",celui-ci,doit,en tout cas,nsubj,conj,obl:mod,35,36,34,30929,30930,30928,[35],"[32, 33, 34]",devoir,21,_,_,1556,760,1557,[],[],[],[],[],[],[],False,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",celui-ci,tenu,des gestes d'un serviteur à ses gages,nsubj,xcomp,obl:arg,35,38,41,30929,30932,30935,[35],"[40, 41, 42, 43, 44, 45, 46, 47]",tenir,36,_,_,1556,760,1557,[],[],[],[],[],[],[],False,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",NaN,retient,ledit Phileas Fogg,NaN,advcl,obj,,49,51,,30943,30945,[],"[50, 51, 52]",retenir,16,_,_,1556,760,1557,[],['3'],['3'],[],[],[],[],True,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",NaN,condamne,le,NaN,conj,obj,,55,54,,30949,30948,[],[54],condamner,16,_,_,1556,760,1557,[],['3'],['3'],[],[],[],[],True,False,False
"- Et, ajouta le juge Obadiah, attendu qu' il n' est pas matériellement prouvé qu' il n' y ait pas connivence entre le domestique et le maître, qu' en tout cas celui-ci doit être tenu responsable des gestes d' un serviteur à ses gages, retient ledit Phileas Fogg et le condamne à huit jours de prison et cent cinquante livres d' amende.",NaN,condamne,à huit jours de prison et cent cinquante livres d'amende,NaN,conj,obl:arg,,55,58,,30949,30952,[],"[56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",condamner,16,_,_,1556,760,1557,[],[],[],[],[],[],[],False,False,False
"Greffier, appelez une autre cause!»",NaN,appelez,une autre cause,NaN,root,obj,,3,6,,30964,30967,[],"[4, 5, 6]",appeler,0,_,_,1557,760,1558,[],[],[],[],[],[],[],False,False,False
"Fix, dans son coin, éprouvait une indicible satisfaction.",Fix,éprouvait,dans son coin,nsubj,root,obl:mod,1,7,5,30970,30976,30974,[1],"[3, 4, 5]",éprouver,0,_,_,1558,761,1559,['2'],['2'],['2'],[],[],[],[],True,False,False
"Fix, dans son coin, éprouvait une indicible satisfaction.",Fix,éprouvait,une indicible satisfaction,nsubj,root,obj,1,7,10,30970,30976,30979,[1],"[8, 9, 10]",éprouver,0,_,_,1558,761,1559,['2'],[],['2'],[],[],[],[],True,False,False
"Phileas Fogg retenu huit jours à Calcutta, c' était plus qu' il n' en fallait pour donner au mandat le temps de lui arriver.",Phileas Fogg,retenu,huit jours,nsubj,root,obj,1,3,5,30981,30983,30985,"[1, 2]","[4, 5]",retenir,0,_,_,1559,761,1560,['3'],[],['3'],[],[],[],[],True,False,False
"Phileas Fogg retenu huit jours à Calcutta, c' était plus qu' il n' en fallait pour donner au mandat le temps de lui arriver.",Phileas Fogg,retenu,à Calcutta,nsubj,root,obl:mod,1,3,7,30981,30983,30987,"[1, 2]","[6, 7]",retenir,0,_,_,1559,761,1560,['3'],[],['3'],[],[],[],[],True,False,False
"Phileas Fogg retenu huit jours à Calcutta, c' était plus qu' il n' en fallait pour donner au mandat le temps de lui arriver.",c',fallait,NaN,nsubj,ccomp,NaN,9,16,,30989,30996,,[9],[],falloir,11,_,_,1559,761,1560,[],[],[],[],[],[],[],False,False,False
"Phileas Fogg retenu huit jours à Calcutta, c' était plus qu' il n' en fallait pour donner au mandat le temps de lui arriver.",NaN,donner,au mandat,NaN,advcl,obl:arg,,18,20,,30998,31000,[],"[19, 20]",donner,16,_,_,1559,761,1560,[],[],[],[],[],[],[],False,False,False
"Phileas Fogg retenu huit jours à Calcutta, c' était plus qu' il n' en fallait pour donner au mandat le temps de lui arriver.",NaN,donner,le temps,NaN,advcl,obj,,18,22,,30998,31002,[],"[21, 22]",donner,16,_,_,1559,761,1560,[],[],[],[],[],[],[],False,False,False
"Phileas Fogg retenu huit jours à Calcutta, c' était plus qu' il n' en fallait pour donner au mandat le temps de lui arriver.",NaN,arriver,lui,NaN,xcomp,iobj,,25,24,,31005,31004,[],[24],arriver,18,Dpt au sens large,VERB,1559,761,1560,[],['3'],['3'],[],[],[],[],True,False,False
Passepartout était abasourdi.,Passepartout,abasourdi,NaN,nsubj:pass,root,NaN,1,3,,31007,31009,,[1],[],abasourdir,0,_,_,1560,762,1561,['0'],[],['0'],[],[],[],[],True,False,False
