Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,AlignID_sujet,AlignID_verbe,AlignID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"Ce repas s' accomplit dans les mêmes conditions que le déjeuner, avec adjonction de« royal british sauce».",Ce repas,accomplit,s',nsubj,root,expl:comp,2,4,3,3825,3827,3826,3766,3768,3767,"[1, 2]",[3],accomplir,0,_,_,148,46,149,[],[],[],[],[],[],[],False,False,False
"Ce repas s' accomplit dans les mêmes conditions que le déjeuner, avec adjonction de« royal british sauce».",Ce repas,accomplit,dans les mêmes conditions que le déjeuner,nsubj,root,obl:mod,2,4,8,3825,3827,3831,3766,3768,3772,"[1, 2]","[5, 6, 7, 8, 9, 10, 11]",accomplir,0,_,_,148,46,149,[],[],[],[],[],[],[],False,False,False
"Ce repas s' accomplit dans les mêmes conditions que le déjeuner, avec adjonction de« royal british sauce».",Ce repas,accomplit,avec adjonction de royal british sauce,nsubj,root,obl:mod,2,4,14,3825,3827,3837,3766,3768,3778,"[1, 2]","[13, 14, 15, 17, 18, 19]",accomplir,0,_,_,148,46,149,[],[],[],[],[],[],[],False,False,False
"À six heures moins vingt, le gentleman reparut dans le grand salon et s' absorba dans la lecture du Morning Chronicle.",le gentleman,reparut,À six heures moins vingt,nsubj,root,obl:mod,8,9,3,3852,3853,3847,3793,3794,3788,"[7, 8]","[1, 2, 3, 4, 5]",reparaître,0,_,_,149,47,150,['0'],[],['0'],[],[],[],[],True,False,False
"À six heures moins vingt, le gentleman reparut dans le grand salon et s' absorba dans la lecture du Morning Chronicle.",le gentleman,reparut,dans le grand salon,nsubj,root,obl:arg,8,9,13,3852,3853,3857,3793,3794,3798,"[7, 8]","[10, 11, 12, 13]",reparaître,0,_,_,149,47,150,['0'],[],['0'],[],['le grand salon'],['le grand salon'],['FAC'],True,True,True
"À six heures moins vingt, le gentleman reparut dans le grand salon et s' absorba dans la lecture du Morning Chronicle.",le gentleman,absorba,s',nsubj,conj,expl:comp,8,16,15,3852,3860,3859,3793,3801,3800,"[7, 8]",[15],absorber,9,_,_,149,47,150,['0'],[],['0'],[],[],[],[],True,False,False
"À six heures moins vingt, le gentleman reparut dans le grand salon et s' absorba dans la lecture du Morning Chronicle.",le gentleman,absorba,dans la lecture du Morning Chronicle,nsubj,conj,obl:arg,8,16,19,3852,3860,3863,3793,3801,3804,"[7, 8]","[17, 18, 19, 20, 21, 22]",absorber,9,_,_,149,47,150,['0'],['1'],"['0', '1']",[],[],[],[],True,False,False
"Une demi-heure plus tard, divers membres du Reform - Club faisaient leur entrée et s' approchaient de la cheminée, où brûlait un feu de houille.",divers membres du Reform-Club,faisaient,leur entrée,nsubj,root,obj,7,12,14,3874,3879,3881,3815,3819,3821,"[6, 7, 8, 9, 10, 11]","[13, 14]",faire,0,_,_,150,48,151,"['5', '11']",['5'],"['5', '11']",[],[],[],[],True,False,False
"Une demi-heure plus tard, divers membres du Reform - Club faisaient leur entrée et s' approchaient de la cheminée, où brûlait un feu de houille.",divers membres du Reform-Club,approchaient,s',nsubj,conj,expl:comp,7,17,16,3874,3884,3883,3815,3824,3823,"[6, 7, 8, 9, 10, 11]",[16],approcher,12,_,_,150,48,151,"['5', '11']",[],"['5', '11']",[],[],[],[],True,False,False
"Une demi-heure plus tard, divers membres du Reform - Club faisaient leur entrée et s' approchaient de la cheminée, où brûlait un feu de houille.",divers membres du Reform-Club,approchaient,de la cheminée,nsubj,conj,obl:arg,7,17,20,3874,3884,3887,3815,3824,3827,"[6, 7, 8, 9, 10, 11]","[18, 19, 20]",approcher,12,_,_,150,48,151,"['5', '11']",[],"['5', '11']",[],[],[],[],True,False,False
"Une demi-heure plus tard, divers membres du Reform - Club faisaient leur entrée et s' approchaient de la cheminée, où brûlait un feu de houille.",de la cheminée,brûlait,où,obl:arg,acl:relcl,iobj,20,23,22,3887,3890,3889,3827,3830,3829,"[18, 19, 20]",[22],brûler,20,_,_,150,48,151,[],[],[],[],[],[],[],False,False,False
"Une demi-heure plus tard, divers membres du Reform - Club faisaient leur entrée et s' approchaient de la cheminée, où brûlait un feu de houille.",de la cheminée,brûlait,un feu de houille,obl:arg,acl:relcl,obj,20,23,25,3887,3890,3892,3827,3830,3832,"[18, 19, 20]","[24, 25, 26, 27]",brûler,20,_,_,150,48,151,[],[],[],[],[],[],[],False,False,False
"C' étaient les partenaires habituels de Mr. Phileas Fogg, comme lui enragés joueurs de whist: l' ingénieur Andrew Stuart, les banquiers John Sullivan et Samuel Fallentin, le brasseur Thomas Flanagan, Gauthier Ralph, un des administrateurs de la Banque d' Angleterre,- personnages riches et considérés, même dans ce club qui compte parmi ses membres les sommités de l' industrie et de la finance.",NaN,considérés,NaN,NaN,conj,NaN,,52,,,3947,,,3886,,[],[],considérer,50,_,_,151,48,152,[],[],[],[],[],[],[],False,False,False
"C' étaient les partenaires habituels de Mr. Phileas Fogg, comme lui enragés joueurs de whist: l' ingénieur Andrew Stuart, les banquiers John Sullivan et Samuel Fallentin, le brasseur Thomas Flanagan, Gauthier Ralph, un des administrateurs de la Banque d' Angleterre,- personnages riches et considérés, même dans ce club qui compte parmi ses membres les sommités de l' industrie et de la finance.",qui,compte,parmi ses membres,nsubj,acl:relcl,obl:arg,58,59,62,3953,3954,3957,3892,3893,3896,[58],"[60, 61, 62]",compte,57,_,_,151,48,152,[],['3'],['3'],['qui'],[],['qui'],['FAC'],True,True,True
"C' étaient les partenaires habituels de Mr. Phileas Fogg, comme lui enragés joueurs de whist: l' ingénieur Andrew Stuart, les banquiers John Sullivan et Samuel Fallentin, le brasseur Thomas Flanagan, Gauthier Ralph, un des administrateurs de la Banque d' Angleterre,- personnages riches et considérés, même dans ce club qui compte parmi ses membres les sommités de l' industrie et de la finance.",qui,compte,les sommités de l'industrie et de la finance,nsubj,acl:relcl,obj,58,59,64,3953,3954,3959,3892,3893,3898,[58],"[63, 64, 65, 66, 67, 68, 69, 70, 71]",compte,57,_,_,151,48,152,[],[],[],['qui'],[],['qui'],['FAC'],False,True,False
"«Eh bien, Ralph, demanda Thomas Flanagan, où en est cette affaire de vol?",Thomas Flanagan,demanda,Ralph,nsubj,dep,obl:mod,8,7,5,3975,3974,3972,3914,3913,3911,"[8, 9]",[5],demander,11,_,_,152,49,153,['3'],['3'],['3'],[],[],[],[],True,False,False
"«Eh bien, Ralph, demanda Thomas Flanagan, où en est cette affaire de vol?",NaN,est,en,NaN,root,expl:comp,,13,12,,3980,3979,,3919,3918,[],[12],être,0,_,_,152,49,153,[],[],[],[],[],[],[],False,False,False
"«Eh bien, Ralph, demanda Thomas Flanagan, où en est cette affaire de vol?",NaN,est,cette affaire de vol,NaN,root,obj,,13,15,,3980,3982,,3919,3921,[],"[14, 15, 16, 17]",être,0,_,_,152,49,153,[],[],[],[],[],[],[],False,False,False
"- Eh bien, répondit Andrew Stuart, la Banque en sera pour son argent.",Andrew Stuart,répondit,NaN,nsubj,dep,NaN,6,5,,3991,3990,,3929,3928,,"[6, 7]",[],répondre,12,_,_,153,50,154,['4'],[],['4'],[],[],[],[],True,False,False
"- Eh bien, répondit Andrew Stuart, la Banque en sera pour son argent.",la Banque,sera,en,nsubj,root,expl:comp,10,12,11,3995,3997,3996,3933,3935,3934,"[9, 10]",[11],être,0,_,_,153,50,154,['18'],[],['18'],[],[],[],[],True,False,False
"- Eh bien, répondit Andrew Stuart, la Banque en sera pour son argent.",la Banque,sera,pour son argent,nsubj,root,obl:arg,10,12,15,3995,3997,4000,3933,3935,3938,"[9, 10]","[13, 14, 15]",être,0,_,_,153,50,154,['18'],['18'],['18'],[],[],[],[],True,False,False
"-J' espère, au contraire, dit Gauthier Ralph, que nous mettrons la main sur l' auteur du vol.",-J',espère,au contraire,nsubj,root,obl:mod,1,2,5,4002,4003,4006,3940,3941,3944,[1],"[4, 5]",espérer,0,_,_,154,51,155,[],[],[],[],[],[],[],False,False,False
"-J' espère, au contraire, dit Gauthier Ralph, que nous mettrons la main sur l' auteur du vol.",Gauthier Ralph,dit,NaN,nsubj,parataxis,NaN,8,7,,4009,4008,,3947,3946,,"[8, 9]",[],dire,2,_,_,154,51,155,['3'],[],['3'],[],[],[],[],True,False,False
"-J' espère, au contraire, dit Gauthier Ralph, que nous mettrons la main sur l' auteur du vol.",nous,mettrons,la main,nsubj,ccomp,obj,12,13,15,4013,4014,4016,3951,3952,3954,[12],"[14, 15]",mettre,2,_,_,154,51,155,['5'],[],['5'],[],[],[],[],True,False,False
"-J' espère, au contraire, dit Gauthier Ralph, que nous mettrons la main sur l' auteur du vol.",nous,mettrons,sur l'auteur du vol,nsubj,ccomp,obl:arg,12,13,18,4013,4014,4019,3951,3952,3957,[12],"[16, 17, 18, 19, 20]",mettre,2,_,_,154,51,155,['5'],['0'],"['5', '0']",[],[],[],[],True,False,False
"Des inspecteurs de police, gens fort habiles, ont été envoyés en Amérique et en Europe, dans tous les principaux ports d' embarquement et de débarquement, et il sera difficile à ce monsieur de leur échapper.",Des inspecteurs de police gens fort habiles,envoyés,en Amérique et en Europe,nsubj:pass,root,obl:arg,2,12,14,4024,4034,4036,3962,3972,3974,"[1, 2, 3, 4, 6, 7, 8]","[13, 14, 15, 16, 17]",envoyer,0,_,_,155,51,156,['39'],[],['39'],[],[],[],[],True,False,False
"Des inspecteurs de police, gens fort habiles, ont été envoyés en Amérique et en Europe, dans tous les principaux ports d' embarquement et de débarquement, et il sera difficile à ce monsieur de leur échapper.",Des inspecteurs de police gens fort habiles,envoyés,dans tous les principaux ports d'embarquement et de débarquement,nsubj:pass,root,obl:mod,2,12,23,4024,4034,4045,3962,3972,3983,"[1, 2, 3, 4, 6, 7, 8]","[19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",envoyer,0,_,_,155,51,156,['39'],[],['39'],[],"[""tous les principaux ports d' embarquement et de débarquement"", ""les principaux ports d' embarquement""]","[""tous les principaux ports d' embarquement et de débarquement"", ""les principaux ports d' embarquement""]","['FAC', 'LOC']",True,True,True
"Des inspecteurs de police, gens fort habiles, ont été envoyés en Amérique et en Europe, dans tous les principaux ports d' embarquement et de débarquement, et il sera difficile à ce monsieur de leur échapper.",Des inspecteurs de police gens fort habiles,envoyés,à ce monsieur,nsubj:pass,root,obl:arg,2,12,36,4024,4034,4058,3962,3972,3996,"[1, 2, 3, 4, 6, 7, 8]","[34, 35, 36]",envoyer,0,_,_,155,51,156,['39'],['0'],"['39', '0']",[],[],[],[],True,False,False
"Des inspecteurs de police, gens fort habiles, ont été envoyés en Amérique et en Europe, dans tous les principaux ports d' embarquement et de débarquement, et il sera difficile à ce monsieur de leur échapper.",NaN,échapper,leur,NaN,dep,iobj,,39,38,,4061,4060,,3999,3998,[],[38],échapper,33,Dpt au sens large,VERB,155,51,156,[],['5'],['5'],[],[],[],[],True,False,False
- Mais on a donc le signalement du voleur? demanda Andrew Stuart.,on,a,le signalement du voleur,nsubj,root,obj,3,4,7,4065,4066,4069,4002,4003,4006,[3],"[6, 7, 8, 9]",avoir,0,_,_,156,52,157,[],['0'],['0'],[],[],[],[],True,False,False
- Mais on a donc le signalement du voleur? demanda Andrew Stuart.,Andrew Stuart,demanda,NaN,nsubj,root,NaN,12,11,,4074,4073,,4011,4010,,"[12, 13]",[],demander,0,_,_,156,52,157,['4'],[],['4'],[],[],[],[],True,False,False
"- D' abord, ce n' est pas un voleur, répondit sérieusement Gauthier Ralph.",Gauthier Ralph,répondit,NaN,nsubj,parataxis,NaN,14,12,,4090,4088,,4026,4024,,"[14, 15]",[],répondre,10,_,_,157,53,158,['3'],[],['3'],[],[],[],[],True,False,False
"- Comment, ce n' est pas un voleur, cet individu qui a soustrait cinquante - cinq mille livres en bank - notes( 1 million 375 000 francs)?",qui,soustrait,cinquante-cinq mille livres en bank-notes,nsubj,acl:relcl,obj,13,15,20,4105,4107,4112,4040,4042,4046,[13],"[16, 17, 18, 19, 20, 21, 22]",soustraire,12,_,_,158,54,159,['0'],[],['0'],[],[],[],[],True,False,False
"- Comment, ce n' est pas un voleur, cet individu qui a soustrait cinquante - cinq mille livres en bank - notes( 1 million 375 000 francs)?",qui,soustrait,bank-notes,nsubj,acl:relcl,obl:mod,13,15,23,4105,4107,4115,4040,4042,,[13],[23],soustraire,12,_,_,158,54,159,['0'],[],['0'],[],[],[],[],True,False,False
"- Comment, ce n' est pas un voleur, cet individu qui a soustrait cinquante - cinq mille livres en bank - notes( 1 million 375 000 francs)?",qui,soustrait,bank-notes,nsubj,acl:relcl,obj,13,15,24,4105,4107,4116,4040,4042,4049,[13],[24],soustraire,12,_,_,158,54,159,['0'],[],['0'],[],[],[],[],True,False,False
"- Non, répondit Gauthier Ralph.",Gauthier Ralph,répondit,NaN,nsubj,root,NaN,5,4,,4129,4128,,4061,4060,,"[5, 6]",[],répondre,0,_,_,159,55,160,['3'],[],['3'],[],[],[],[],True,False,False
- C' est donc un industriel? dit John Sullivan.,John Sullivan,dit,NaN,nsubj,root,NaN,9,8,,4140,4139,,4071,4070,,"[9, 10]",[],dire,0,_,_,160,56,161,['3'],[],['3'],[],[],[],[],True,False,False
- Le Morning Chronicle assure que c' est un gentleman.»,Le Morning Chronicle,assure,NaN,nsubj,root,NaN,3,5,,4145,4147,,4075,4077,,"[2, 3, 4]",[],assurer,0,_,_,161,57,162,['19'],[],['19'],[],[],[],[],True,False,False
"Celui qui fit cette réponse n' était autre que Phileas Fogg, dont la tête émergeait alors du flot de papier amassé autour de lui.",qui,fit,cette réponse,nsubj,acl:relcl,obj,2,3,5,4156,4157,4159,4086,4087,4089,[2],"[4, 5]",faire,1,_,_,162,58,163,['3'],[],['3'],[],[],[],[],True,False,False
"Celui qui fit cette réponse n' était autre que Phileas Fogg, dont la tête émergeait alors du flot de papier amassé autour de lui.",dont la tête,émergeait,du flot de papier autour de lui,nsubj,acl:relcl,obl:arg,15,16,19,4169,4170,4173,4099,4100,4103,"[13, 14, 15]","[18, 19, 20, 21, 23, 24, 25]",émerger,10,_,_,162,58,163,['3'],['3'],['3'],[],[],[],[],True,False,False
"Celui qui fit cette réponse n' était autre que Phileas Fogg, dont la tête émergeait alors du flot de papier amassé autour de lui.",NaN,amassé,NaN,NaN,acl,NaN,,22,,,4176,,,4106,,[],[],amasser,21,_,_,162,58,163,[],[],[],[],[],[],[],False,False,False
"En même temps, Phileas Fogg salua ses collègues, qui lui rendirent son salut.",Phileas Fogg,salua,En même temps,nsubj,root,obl:mod,5,7,3,4185,4187,4183,4115,4117,4113,"[5, 6]","[1, 2, 3]",saluer,0,_,_,163,58,164,['0'],[],['0'],[],[],[],[],True,False,False
"En même temps, Phileas Fogg salua ses collègues, qui lui rendirent son salut.",Phileas Fogg,salua,ses collègues,nsubj,root,obj,5,7,9,4185,4187,4189,4115,4117,4119,"[5, 6]","[8, 9]",saluer,0,_,_,163,58,164,['0'],"['0', '5']","['0', '5']",[],[],[],[],True,False,False
"En même temps, Phileas Fogg salua ses collègues, qui lui rendirent son salut.",qui,rendirent,lui,nsubj,acl:relcl,iobj,11,13,12,4191,4193,4192,4121,4123,4122,[11],[12],rendre,9,_,_,163,58,164,['5'],['3'],"['5', '3']",[],[],[],[],True,False,False
"En même temps, Phileas Fogg salua ses collègues, qui lui rendirent son salut.",qui,rendirent,son salut,nsubj,acl:relcl,obj,11,13,15,4191,4193,4195,4121,4123,4125,[11],"[14, 15]",rendre,9,_,_,163,58,164,['5'],['3'],"['5', '3']",[],[],[],[],True,False,False
"Le fait dont il était question, que les divers journaux du Royaume - Uni discutaient avec ardeur, s' était accompli trois jours auparavant, le 29 septembre.",les divers journaux du Royaume-Uni,discutaient,que,nsubj,acl:relcl,obj,11,16,8,4207,4212,4204,4137,4141,4134,"[9, 10, 11, 12, 13, 14, 15]",[8],discuter,2,_,_,164,59,165,[],[],[],[],[],[],[],False,False,False
"Le fait dont il était question, que les divers journaux du Royaume - Uni discutaient avec ardeur, s' était accompli trois jours auparavant, le 29 septembre.",les divers journaux du Royaume-Uni,discutaient,avec ardeur,nsubj,acl:relcl,obl:mod,11,16,18,4207,4212,4214,4137,4141,4143,"[9, 10, 11, 12, 13, 14, 15]","[17, 18]",discuter,2,_,_,164,59,165,[],[],[],[],[],[],[],False,False,False
"Le fait dont il était question, que les divers journaux du Royaume - Uni discutaient avec ardeur, s' était accompli trois jours auparavant, le 29 septembre.",Le fait dont il était question,accompli,trois jours auparavant,nsubj:pass,root,obl:mod,2,22,24,4198,4218,4220,4128,4147,4149,"[1, 2, 3, 4, 5, 6]","[23, 24, 25]",accomplir,0,_,_,164,59,165,[],[],[],[],[],[],[],False,False,False
"Le fait dont il était question, que les divers journaux du Royaume - Uni discutaient avec ardeur, s' était accompli trois jours auparavant, le 29 septembre.",Le fait dont il était question,accompli,le 29 septembre,nsubj:pass,root,obl:mod,2,22,28,4198,4218,4224,4128,4147,4153,"[1, 2, 3, 4, 5, 6]","[27, 28, 29]",accomplir,0,_,_,164,59,165,[],[],[],[],[],[],[],False,False,False
"Une liasse de bank - notes, formant l' énorme somme de cinquante - cinq mille livres, avait été prise sur la tablette du caissier principal de la Banque d' Angleterre.",NaN,formant,l'énorme somme de cinquante-cinq mille livres,NaN,acl,obj,,8,11,,4234,4237,,4162,4165,[],"[9, 10, 11, 12, 13, 14, 15, 16, 17]",former,2,_,_,165,59,166,[],[],[],[],[],[],[],False,False,False
"Une liasse de bank - notes, formant l' énorme somme de cinquante - cinq mille livres, avait été prise sur la tablette du caissier principal de la Banque d' Angleterre.",Une liasse de bank-notes,prise,sur la tablette du caissier principal de la Banque d'Angleterre,nsubj:pass,root,obl:arg,2,21,24,4228,4247,4250,4157,4174,4177,"[1, 2, 3, 4, 5, 6]","[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",prendre,0,_,_,165,59,166,[],['0'],['0'],[],[],[],[],True,False,False
"À qui s' étonnait qu' un tel vol eût pu s' accomplir aussi facilement, le sous-gouverneur Gauthier Ralph se bornait à répondre qu' à ce moment même, le caissier s' occupait d' enregistrer une recette de trois shillings six pence, et qu' on ne saurait avoir l' œil à tout.",le sous-gouverneur Gauthier Ralph,étonnait,s',nsubj,advcl,expl:comp,17,4,3,4276,4263,4262,4203,4190,4189,"[16, 17, 18, 19]",[3],étonner,21,_,_,166,60,167,['3'],[],['3'],[],[],[],[],True,False,False
"À qui s' étonnait qu' un tel vol eût pu s' accomplir aussi facilement, le sous-gouverneur Gauthier Ralph se bornait à répondre qu' à ce moment même, le caissier s' occupait d' enregistrer une recette de trois shillings six pence, et qu' on ne saurait avoir l' œil à tout.",un tel vol,pu,NaN,nsubj,ccomp,NaN,8,10,,4267,4269,,4194,4196,,"[6, 7, 8]",[],pouvoir,4,_,_,166,60,167,[],[],[],[],[],[],[],False,False,False
