Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque,chapter
"La représentation, annoncée à grand fracas par l' honorable Batulcar, devait commencer à trois heures, et bientôt les formidables instruments d' un orchestre japonais, tambours et tam - tams, tonnaient à la porte.",La représentation,devait,,nsubj,root,,2.0,13,,51109.0,51120,,"[1, 2]",[],devoir,0,_,_,2651,1231,2652,[],[],[],[],[],[],[],False,False,False,
"La représentation, annoncée à grand fracas par l' honorable Batulcar, devait commencer à trois heures, et bientôt les formidables instruments d' un orchestre japonais, tambours et tam - tams, tonnaient à la porte.",La représentation,commencer,à trois heures,nsubj,xcomp,obl:arg,2.0,14,17.0,51109.0,51121,51124.0,"[1, 2]","[15, 16, 17]",commencer,13,_,_,2651,1231,2652,[],[],[],[],[],[],[],False,False,False,
"La représentation, annoncée à grand fracas par l' honorable Batulcar, devait commencer à trois heures, et bientôt les formidables instruments d' un orchestre japonais, tambours et tam - tams, tonnaient à la porte.",les formidables instruments d'un orchestre japonais tambours et tam-tams,tonnaient,à la porte,nsubj,conj,obl:arg,23.0,35,38.0,51130.0,51142,51145.0,"[21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33]","[36, 37, 38]",tonner,13,_,_,2651,1231,2652,[],[],[],[],[],[],[],False,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",On,comprend,,nsubj,root,,1.0,2,,51147.0,51148,,[1],[],comprendre,0,_,_,2652,1231,2653,[],[],[],[],[],[],[],False,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",Passepartout,pu,,nsubj,ccomp,,5.0,8,,51151.0,51154,,[5],[],pouvoir,2,_,_,2652,1231,2653,['0'],[],['0'],[],[],[],[],True,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",Passepartout,étudier,un rôle,nsubj,xcomp,obj,5.0,9,11.0,51151.0,51155,51157.0,[5],"[10, 11]",étudier,8,_,_,2652,1231,2653,['0'],[],['0'],[],[],[],[],True,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",il,devait,,nsubj,conj,,14.0,15,,51160.0,51161,,[14],[],devoir,8,_,_,2652,1231,2653,['0'],[],['0'],[],[],[],[],True,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",il,prêter,l'appui de ses solides épaules,nsubj,xcomp,obj,14.0,16,18.0,51160.0,51162,51164.0,[14],"[17, 18, 19, 20, 21, 22]",prêter,15,_,_,2652,1231,2653,['0'],['0'],['0'],[],[],[],[],True,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",il,prêter,dans le grand exercice de la grappe humaine Longs-Nez du dieu Tingou,nsubj,xcomp,obl:mod,14.0,16,26.0,51160.0,51162,51172.0,[14],"[23, 24, 25, 26, 27, 28, 30, 31, 37, 38, 39, 40, 41]",prêter,15,_,_,2652,1231,2653,['0'],['90'],"['0', '90']",[],[],[],[],True,False,False,
"On comprend bien que Passepartout n' avait pu étudier un rôle, mais il devait prêter l' appui de ses solides épaules dans le grand exercice de la« grappe humaine» exécuté par les Longs - Nez du dieu Tingou.",,exécuté,par les Longs-Nez,,acl,obl:agent,,33,36.0,,51179,51182.0,[],"[34, 35, 36]",exécuter,30,_,_,2652,1231,2653,[],[],[],[],[],[],[],False,False,False,
Ce« great attraction» de la représentation devait clore la série des exercices.,Ce great attraction de la représentation,devait,,nsubj,root,,4.0,9,,51192.0,51197,,"[1, 3, 4, 6, 7, 8]",[],devoir,0,_,_,2653,1231,2654,[],[],[],[],[],[],[],False,False,False,
Ce« great attraction» de la représentation devait clore la série des exercices.,Ce great attraction de la représentation,clore,la série des exercices,nsubj,xcomp,obj,4.0,10,12.0,51192.0,51198,51200.0,"[1, 3, 4, 6, 7, 8]","[11, 12, 13, 14]",clore,9,_,_,2653,1231,2654,[],[],[],[],[],[],[],False,False,False,
"Avant trois heures, les spectateurs avaient envahi la vaste case.",les spectateurs,envahi,Avant trois heures,nsubj,root,obl:mod,6.0,8,3.0,51209.0,51211,51206.0,"[5, 6]","[1, 2, 3]",envahir,0,_,_,2654,1232,2655,['430'],[],['430'],[],[],[],[],True,False,False,
"Avant trois heures, les spectateurs avaient envahi la vaste case.",les spectateurs,envahi,la vaste case,nsubj,root,obj,6.0,8,11.0,51209.0,51211,51214.0,"[5, 6]","[9, 10, 11]",envahir,0,_,_,2654,1232,2655,['430'],[],['430'],[],['la vaste case'],['la vaste case'],['FAC'],True,True,True,
"Européens et indigènes, Chinois et Japonais, hommes, femmes et enfants, se précipitaient sur les étroites banquettes et dans les loges qui faisaient face à la scène.",Européens et indigènes Chinois et Japonais hommes femmes et enfants,précipitaient,se,nsubj,root,expl:comp,1.0,16,15.0,51216.0,51231,51230.0,"[1, 2, 3, 5, 6, 7, 9, 11, 12, 13]",[15],précipiter,0,_,_,2655,1232,2656,"['432', '431', '433', '49', '434', '435', '436']",[],"['432', '431', '433', '49', '434', '435', '436']",[],[],[],[],True,False,False,
"Européens et indigènes, Chinois et Japonais, hommes, femmes et enfants, se précipitaient sur les étroites banquettes et dans les loges qui faisaient face à la scène.",Européens et indigènes Chinois et Japonais hommes femmes et enfants,précipitaient,sur les étroites banquettes et dans les loges,nsubj,root,obl:arg,1.0,16,20.0,51216.0,51231,51235.0,"[1, 2, 3, 5, 6, 7, 9, 11, 12, 13]","[17, 18, 19, 20, 21, 22, 23, 24]",précipiter,0,_,_,2655,1232,2656,"['432', '431', '433', '49', '434', '435', '436']",[],"['432', '431', '433', '49', '434', '435', '436']",[],['les loges'],['les loges'],['FAC'],True,True,True,
"Européens et indigènes, Chinois et Japonais, hommes, femmes et enfants, se précipitaient sur les étroites banquettes et dans les loges qui faisaient face à la scène.",qui,faisaient,face,nsubj,acl:relcl,obj,25.0,26,27.0,51240.0,51241,51242.0,[25],[27],faire,24,_,_,2655,1232,2656,[],[],[],['qui'],[],['qui'],['FAC'],False,True,False,
"Européens et indigènes, Chinois et Japonais, hommes, femmes et enfants, se précipitaient sur les étroites banquettes et dans les loges qui faisaient face à la scène.",qui,faisaient,à la scène,nsubj,acl:relcl,obl:arg,25.0,26,30.0,51240.0,51241,51245.0,[25],"[28, 29, 30]",faire,24,_,_,2655,1232,2656,[],[],[],['qui'],['la scène'],"['qui', 'la scène']",['FAC'],False,True,False,
"Les musiciens étaient rentrés à l' intérieur, et l' orchestre au complet, gongs, tam - tams, cliquettes, flûtes, tambourins et grosses caisses, opéraient avec fureur.",Les musiciens,rentrés,à l'intérieur,nsubj,root,obl:arg,2.0,4,7.0,51248.0,51250,51253.0,"[1, 2]","[5, 6, 7]",rentrer,0,_,_,2656,1232,2657,['437'],[],['437'],[],[],[],[],True,False,False,
"Les musiciens étaient rentrés à l' intérieur, et l' orchestre au complet, gongs, tam - tams, cliquettes, flûtes, tambourins et grosses caisses, opéraient avec fureur.",l'orchestre au complet gongs tam-tams cliquettes flûtes tambourins et grosses caisses,opéraient,avec fureur,nsubj,conj,obl:mod,11.0,30,32.0,51257.0,51276,51278.0,"[10, 11, 12, 13, 15, 17, 18, 19, 21, 23, 25, 26, 27, 28]","[31, 32]",opérer,4,_,_,2656,1232,2657,[],[],[],[],[],[],[],False,False,False,
Mais il faut bien avouer que les Japonais sont les premiers équilibristes du monde.,,faut,,,root,,,3,,,51294,,[],[],falloir,0,_,_,2658,1233,2659,[],[],[],[],[],[],[],False,False,False,
Mais il faut bien avouer que les Japonais sont les premiers équilibristes du monde.,,avouer,,,xcomp,,,5,,,51296,,[],[],avouer,3,_,_,2658,1233,2659,[],[],[],[],[],[],[],False,False,False,
"L' un, armé de son éventail et de petits morceaux de papier, exécutait l' exercice si gracieux des papillons et des fleurs.",,armé,de son éventail et de petits morceaux de papier,,acl,obl:arg,,4,7.0,,51310,51313.0,[],"[5, 6, 7, 8, 9, 10, 11, 12, 13]",armer,2,_,_,2659,1233,2660,[],['44'],['44'],[],[],[],[],True,False,False,
"L' un, armé de son éventail et de petits morceaux de papier, exécutait l' exercice si gracieux des papillons et des fleurs.",L'un,exécutait,l'exercice si gracieux des papillons et des fleurs,nsubj,root,obj,2.0,15,17.0,51308.0,51321,51323.0,"[1, 2]","[16, 17, 18, 19, 20, 21, 22, 23, 24]",exécuter,0,_,_,2659,1233,2660,['44'],[],['44'],[],[],[],[],True,False,False,
"Un autre, avec la fumée odorante de sa pipe, traçait rapidement dans l' air une série de mots bleuâtres, qui formaient un compliment à l' adresse de l' assemblée.",Un autre,traçait,avec la fumée odorante de sa pipe,nsubj,root,obl:mod,2.0,12,6.0,51333.0,51343,51337.0,"[1, 2]","[4, 5, 6, 7, 8, 9, 10]",tracer,0,_,_,2660,1233,2661,['44'],['44'],['44'],[],[],[],[],True,False,False,
"Un autre, avec la fumée odorante de sa pipe, traçait rapidement dans l' air une série de mots bleuâtres, qui formaient un compliment à l' adresse de l' assemblée.",Un autre,traçait,dans l'air,nsubj,root,obl:mod,2.0,12,16.0,51333.0,51343,51347.0,"[1, 2]","[14, 15, 16]",tracer,0,_,_,2660,1233,2661,['44'],[],['44'],[],[],[],[],True,False,False,
"Un autre, avec la fumée odorante de sa pipe, traçait rapidement dans l' air une série de mots bleuâtres, qui formaient un compliment à l' adresse de l' assemblée.",Un autre,traçait,une série de mots bleuâtres,nsubj,root,obj,2.0,12,18.0,51333.0,51343,51349.0,"[1, 2]","[17, 18, 19, 20, 21]",tracer,0,_,_,2660,1233,2661,['44'],[],['44'],[],[],[],[],True,False,False,
"Un autre, avec la fumée odorante de sa pipe, traçait rapidement dans l' air une série de mots bleuâtres, qui formaient un compliment à l' adresse de l' assemblée.",qui,formaient,un compliment,nsubj,acl:relcl,obj,23.0,24,26.0,51354.0,51355,51357.0,[23],"[25, 26]",former,20,_,_,2660,1233,2661,[],[],[],[],[],[],[],False,False,False,
"Un autre, avec la fumée odorante de sa pipe, traçait rapidement dans l' air une série de mots bleuâtres, qui formaient un compliment à l' adresse de l' assemblée.",qui,formaient,à l'adresse de l'assemblée,nsubj,acl:relcl,obl:mod,23.0,24,29.0,51354.0,51355,51360.0,[23],"[27, 28, 29, 30, 31, 32]",former,20,_,_,2660,1233,2661,[],['438'],['438'],[],[],[],[],True,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",Celui,jonglait,avec des bougies,nsubj,root,obl:arg,1.0,4,7.0,51365.0,51368,51371.0,[1],"[5, 6, 7]",jongler,0,_,_,2661,1233,2662,['44'],[],['44'],[],[],[],[],True,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",,allumées,,,acl,,,8,,,51372,,[],[],allumer,7,_,_,2661,1233,2662,[],[],[],[],[],[],[],False,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",il,éteignit,qu',nsubj,acl:relcl,obj,11.0,12,10.0,51375.0,51376,51374.0,[11],[10],éteindre,7,_,_,2661,1233,2662,['44'],[],['44'],[],[],[],[],True,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",elles,passèrent,devant ses lèvres,nsubj,advcl,obl:arg,15.0,16,19.0,51379.0,51380,51383.0,[15],"[17, 18, 19]",passer,12,_,_,2661,1233,2662,[],['44'],['44'],[],[],[],[],True,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",il,ralluma,l'une à l'autre,nsubj,conj,obj,23.0,24,26.0,51387.0,51388,51390.0,[23],"[25, 26, 27, 28, 29]",rallumer,16,_,_,2661,1233,2662,['44'],[],['44'],[],[],[],[],True,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",,interrompre,un seul instant,,advcl,obl:mod,,31,34.0,,51395,51398.0,[],"[32, 33, 34]",interrompre,26,_,_,2661,1233,2662,[],[],[],[],[],[],[],False,False,False,
"Celui - ci jonglait avec des bougies allumées, qu' il éteignit successivement quand elles passèrent devant ses lèvres, et qu' il ralluma l' une à l' autre sans interrompre un seul instant sa prestigieuse jonglerie.",,interrompre,sa prestigieuse jonglerie,,advcl,obj,,31,37.0,,51395,51401.0,[],"[35, 36, 37]",interrompre,26,_,_,2661,1233,2662,[],['44'],['44'],[],[],[],[],True,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",,reproduisit,au moyen de toupies tournantes,,root,obl:mod,,3,6.0,,51405,51408.0,[],"[5, 6, 7, 8, 9]",reproduire,0,_,_,2662,1233,2663,[],[],[],[],[],[],[],False,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",,reproduisit,les plus invraisemblables combinaisons,,root,obj,,3,14.0,,51405,51416.0,[],"[11, 12, 13, 14]",reproduire,0,_,_,2662,1233,2663,[],[],[],[],[],[],[],False,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",ces ronflantes machines,semblaient,sous sa main,nsubj,root,obl:mod,22.0,23,18.0,51424.0,51425,51420.0,"[20, 21, 22]","[16, 17, 18]",sembler,0,_,_,2662,1233,2663,[],['44'],['44'],[],[],[],[],True,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",ces ronflantes machines,animer,s',nsubj,xcomp,expl:comp,22.0,25,24.0,51424.0,51427,51426.0,"[20, 21, 22]",[24],animer,23,_,_,2662,1233,2663,[],[],[],[],[],[],[],False,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",ces ronflantes machines,animer,d'une vie propre,nsubj,xcomp,obl:arg,22.0,25,28.0,51424.0,51427,51430.0,"[20, 21, 22]","[26, 27, 28, 29]",animer,23,_,_,2662,1233,2663,[],[],[],[],[],[],[],False,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",ces ronflantes machines,animer,dans leur interminable giration,nsubj,xcomp,obl:mod,22.0,25,33.0,51424.0,51427,51435.0,"[20, 21, 22]","[30, 31, 32, 33]",animer,23,_,_,2662,1233,2663,[],[],[],[],[],[],[],False,False,False,
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons; sous sa main, ces ronflantes machines semblaient s' animer d' une vie propre dans leur interminable giration; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d' un côté de la scène à l' autre; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d' un étrange caractère en combinant leurs tonalités diverses.",elles,couraient,sur des tuyaux de pipe,nsubj,root,obl:arg,35.0,36,39.0,51437.0,51438,51441.0,[35],"[37, 38, 39, 40, 41]",courir,0,_,_,2662,1233,2663,[],[],[],[],[],[],[],False,False,False,
